tourist_id,age,gender,nationality,city_visited,trip_duration_days,season,travel_company,total_spending_usd
T09103,8,Female,Australia,Hurghada,2,Summer,Premier Travel Egypt,475.16
T09104,11,Female,Italy,Cairo,6,Summer,Paradise Travel Egypt,746.96
T09105,12,Female,USA,Hurghada,3,Autumn,Egypt Direct Tours,784.26
T09106,5,Female,USA,Cairo,2,Winter,Adventure Egypt Tours,257.53
T09107,18,Male,Australia,Sharm El Sheikh,4,Summer,Prime Travel Egypt,651.81
T09108,8,Female,Denmark,Hurghada,3,Summer,Echo Egypt Travel,750.05
T09109,16,Female,UK,Sharm El Sheikh,2,Autumn,Osoris Travel,387.09
T09110,12,Male,USA,Sharm El Sheikh,2,Autumn,Nile Travel Egypt,645.3
T09111,15,Female,Australia,Hurghada,7,Summer,Travel Experts Egypt,1107.32
T09112,18,Male,Italy,Aswan,2,Summer,Egypt Direct Tours,399.83
T09113,17,Female,Canada,Sharm El Sheikh,5,Spring,Future Travel Egypt,753.2
T09114,12,Female,Denmark,Cairo,6,Spring,Infinity Travel Egypt,951.75
T09115,14,Male,UK,Hurghada,6,Winter,King Tut Tours,1385.61
T09116,17,Male,Germany,Aswan,9,Summer,Travel World Egypt,1198.9
T09117,6,Male,France,Sharm El Sheikh,10,Spring,Diamond Travel Egypt,3333.72
T09118,6,Male,Denmark,Luxor,9,Spring,Travel Choice Egypt,1147.15
T09119,11,Male,Spain,Sharm El Sheikh,9,Summer,Lady Egypt Tours,1551.41
T09120,16,Male,UK,Alexandria,7,Winter,Royal Travel Egypt,910.51
T09121,13,Female,Sweden,Alexandria,3,Summer,Key Egypt Travel,280.69
T09122,6,Female,Netherlands,Sharm El Sheikh,2,Autumn,Safari Travel Egypt,558.72
T09123,13,Female,Netherlands,Sharm El Sheikh,10,Autumn,Prime Travel Egypt,2873.69
T09124,11,Female,Sweden,Cairo,10,Summer,Emerald Travel Egypt,862.43
T09125,13,Male,Canada,Luxor,10,Summer,Legend Travel Egypt,1302.52
T09126,14,Male,Spain,Cairo,3,Spring,Egypt Direct Tours,411.5
T09127,5,Female,Sweden,Alexandria,9,Winter,Top Travel Egypt,948.66
T09128,18,Male,Netherlands,Hurghada,8,Summer,Travel Experts Egypt,1199.3
T09129,14,Male,Australia,Luxor,9,Winter,Explore Egypt Tours,2160.18
T09130,12,Female,Sweden,Alexandria,10,Spring,Imperial Egypt,1604.57
T09131,9,Female,UK,Hurghada,2,Spring,Safari Travel Egypt,413.52
T09132,12,Male,Netherlands,Cairo,9,Summer,Majestic Travel Egypt,961.19
T09133,17,Female,Australia,Aswan,6,Winter,Travel Line Egypt,1737.15
T09134,11,Male,Sweden,Sharm El Sheikh,7,Spring,Egypt Tours Portal,1445.15
T09135,14,Male,UK,Alexandria,2,Summer,Regency Travel Egypt,239.91
T09136,11,Female,France,Alexandria,5,Winter,Explore Egypt Tours,758.74
T09137,17,Male,UK,Cairo,9,Summer,Regency Travel Egypt,920.69
T09138,6,Female,Netherlands,Hurghada,8,Winter,Golden Egypt Tours,1667.88
T09139,15,Male,Australia,Luxor,6,Autumn,Best Egypt Tours,1064.01
T09140,15,Female,Italy,Cairo,9,Winter,Future Travel Egypt,1447.45
T09141,13,Male,Germany,Alexandria,7,Autumn,Silver Travel Egypt,943.91
T09142,8,Male,USA,Aswan,3,Spring,Dynasty Travel Egypt,388.2
T09143,17,Male,USA,Cairo,3,Autumn,Cosmos Travel Egypt,569.36
T09144,16,Male,Spain,Hurghada,4,Summer,Globe Travel Egypt,837.31
T09145,13,Male,Australia,Hurghada,4,Autumn,World Travel Egypt,619.74
T09146,11,Female,Spain,Alexandria,5,Autumn,Silver Travel Egypt,464.19
T09147,15,Female,Australia,Luxor,4,Summer,Sky Travel Egypt,837.2
T09148,11,Female,Germany,Cairo,10,Winter,Isis Travel,1928.29
T09149,9,Male,Canada,Aswan,9,Autumn,Egypt Time Travel,1939.72
T09150,13,Male,Canada,Sharm El Sheikh,5,Autumn,World Travel Egypt,937.77
T09151,9,Female,Norway,Aswan,7,Winter,Red Sea Travel Egypt,1879.19
T09152,7,Male,Australia,Cairo,9,Autumn,Sky Travel Egypt,1330.77
T09153,13,Female,Denmark,Aswan,8,Autumn,Egypt Direct Tours,2348.55
T09154,15,Male,Germany,Luxor,6,Winter,Modern Travel Egypt,1130.97
T09155,12,Female,France,Hurghada,2,Winter,World Travel Egypt,508.85
T09156,11,Female,Sweden,Luxor,4,Spring,World Travel Egypt,555.93
T09157,14,Male,Denmark,Sharm El Sheikh,9,Spring,Superior Travel Egypt,2984.14
T09158,17,Male,Canada,Luxor,6,Autumn,Universal Travel Egypt,708.96
T09159,16,Male,Netherlands,Cairo,4,Summer,Queen Egypt Tours,557.33
T09160,11,Male,UK,Cairo,2,Winter,Continental Tours Egypt,325.65
T09161,9,Male,Germany,Alexandria,5,Autumn,Adventure Egypt Tours,585.2
T09162,14,Male,UK,Hurghada,7,Autumn,Egypt Holiday Makers,1880.52
T09163,9,Male,Australia,Hurghada,6,Spring,Premier Travel Egypt,910.52
T09164,18,Female,Spain,Sharm El Sheikh,10,Winter,Key Egypt Travel,2793.92
T09165,14,Female,Spain,Alexandria,4,Summer,Galaxy Travel Egypt,526.31
T09166,8,Male,Spain,Aswan,10,Spring,Travel Masters Egypt,2091.34
T09167,14,Male,Norway,Cairo,4,Spring,Professional Travel Egypt,631.74
T09168,7,Female,Italy,Aswan,2,Autumn,Golden Egypt Tours,547.67
T09169,15,Female,Italy,Cairo,2,Winter,Superior Travel Egypt,245.9
T09170,13,Female,Germany,Hurghada,2,Autumn,Deluxe Tours Egypt,370.12
T09171,17,Female,France,Hurghada,2,Summer,Key Egypt Travel,604.04
T09172,12,Male,Denmark,Cairo,10,Summer,Premier Travel Egypt,1375.77
T09173,17,Male,Italy,Sharm El Sheikh,6,Summer,Queen Egypt Tours,1560.59
T09174,12,Female,USA,Luxor,2,Spring,Premier Travel Egypt,289.05
T09175,18,Female,Germany,Alexandria,7,Spring,Plan Egypt Tours,912.7
T09176,12,Male,Australia,Luxor,9,Winter,Best Egypt Tours,1204.58
T09177,16,Male,USA,Sharm El Sheikh,2,Spring,Travel Services Egypt,420.36
T09178,6,Male,Germany,Alexandria,5,Summer,Zenith Travel Egypt,695.29
T09179,15,Male,Canada,Sharm El Sheikh,6,Winter,Karnak Tours,1474.3
T09180,17,Female,Netherlands,Alexandria,8,Winter,Dynasty Travel Egypt,1119.7
T09181,12,Male,Spain,Sharm El Sheikh,9,Summer,Prestige Travel Egypt,2580.69
T09182,13,Male,Norway,Aswan,4,Autumn,Great Pyramid Travel,636.2
T09183,12,Male,Australia,Sharm El Sheikh,5,Summer,Royal Travel Egypt,1025.19
T09184,7,Male,UK,Hurghada,4,Spring,Nile Travel Egypt,1229.81
T09185,9,Female,Canada,Alexandria,5,Winter,Egypt Time Travel,690.03
T09186,15,Male,Norway,Luxor,2,Spring,Travel Line Egypt,211.99
T09187,8,Female,Germany,Cairo,8,Winter,United Travel Egypt,1522.69
T09188,11,Male,France,Cairo,9,Autumn,Royal Travel Egypt,1277.8
T09189,8,Male,Spain,Luxor,9,Autumn,Memphis Tours,1513.68
T09190,8,Male,Sweden,Sharm El Sheikh,4,Winter,Paradise Travel Egypt,1041.27
T09191,16,Female,Norway,Aswan,4,Spring,New Horizon Travel Egypt,992.29
T09192,6,Female,Spain,Cairo,6,Winter,Emerald Travel Egypt,983.12
T09193,17,Female,Italy,Sharm El Sheikh,6,Winter,Orient Travel Egypt,1221.67
T09194,5,Male,UK,Sharm El Sheikh,4,Winter,Lady Egypt Tours,791.51
T09195,15,Male,Netherlands,Alexandria,7,Summer,Wings Tours Egypt,1150.23
T09196,16,Male,Italy,Cairo,2,Autumn,Sharm Club,236.8
T09197,16,Female,USA,Cairo,7,Spring,Top Travel Egypt,1126.64
T09198,7,Female,Norway,Hurghada,5,Autumn,Golden Travel Egypt,720.7
T09199,18,Male,Italy,Alexandria,3,Winter,Zenith Travel Egypt,514.05
T09200,17,Female,UK,Cairo,3,Summer,Elite Egypt Tours,341.7
T09201,11,Male,Norway,Cairo,9,Winter,United Travel Egypt,1625.5
T09202,18,Male,Canada,Cairo,6,Winter,Diamond Travel Egypt,1128.45
T09203,10,Female,Denmark,Alexandria,8,Winter,Crystal Travel Egypt,1151.1
T09204,5,Male,USA,Hurghada,6,Summer,Travel Services Egypt,1610.41
T09205,11,Male,Netherlands,Luxor,4,Autumn,Diamond Travel Egypt,579.71
T09206,6,Male,Sweden,Sharm El Sheikh,2,Autumn,Blue Sky Travel Egypt,524.75
T09207,12,Female,Germany,Aswan,4,Summer,Silver Travel Egypt,830.15
T09208,11,Female,Australia,Luxor,9,Summer,Star Travel Egypt,1338.73
T09209,13,Female,Italy,Luxor,4,Spring,Oasis Travel Egypt,946.15
T09210,17,Female,UK,Luxor,6,Winter,Mirage Travel Egypt,918.34
T09211,16,Female,Italy,Hurghada,8,Spring,Nile Travel Egypt,2302.67
T09212,8,Male,France,Alexandria,5,Autumn,Magic Carpet Travel,692.66
T09213,16,Male,Spain,Aswan,10,Autumn,Key Egypt Travel,2457.21
T09214,12,Male,Sweden,Luxor,10,Winter,Modern Travel Egypt,2064.03
T09215,7,Female,Germany,Cairo,7,Spring,Blue Sky Travel Egypt,1272.92
T09216,11,Male,France,Alexandria,2,Winter,Wings Tours Egypt,211.89
T09217,14,Female,Netherlands,Cairo,4,Winter,Key Egypt Travel,428.1
T09218,12,Female,Spain,Aswan,4,Spring,Professional Travel Egypt,1157.88
T09219,5,Female,UK,Luxor,7,Winter,Infinity Travel Egypt,1228.38
T09220,13,Female,Norway,Luxor,10,Winter,Star Travel Egypt,1639.58
T09221,16,Female,Netherlands,Hurghada,4,Summer,Zenith Travel Egypt,1155.5
T09222,15,Male,Italy,Alexandria,2,Summer,Oasis Travel Egypt,316.87
T09223,14,Female,Denmark,Aswan,5,Autumn,Key Egypt Travel,1003.75
T09224,13,Female,France,Aswan,10,Spring,International Travel Egypt,1654.92
T09225,14,Female,Netherlands,Hurghada,8,Winter,Sakkara Travel,1670.67
T09226,18,Female,Germany,Luxor,3,Summer,Best Egypt Tours,587.88
T09227,8,Male,Canada,Alexandria,4,Spring,Top Travel Egypt,592.95
T09228,14,Female,USA,Luxor,10,Winter,Golden Egypt Tours,1853.69
T09229,10,Male,Netherlands,Cairo,8,Summer,Dynasty Travel Egypt,651.75
T09230,18,Male,Canada,Luxor,10,Winter,Modern Travel Egypt,2026.38
T09231,13,Male,Netherlands,Alexandria,8,Autumn,Crystal Travel Egypt,1205.69
T09232,5,Male,Norway,Luxor,2,Autumn,Cosmos Travel Egypt,271.44
T09233,10,Female,Norway,Luxor,9,Winter,Wonder Travel Egypt,2022.03
T09234,16,Female,Canada,Luxor,9,Summer,Classic Tours Egypt,957.21
T09235,12,Female,Netherlands,Cairo,2,Winter,Pharaohs Tours,374.2
T09236,5,Male,Denmark,Aswan,9,Winter,Ultimate Travel Egypt,1877.93
T09237,18,Female,Norway,Hurghada,6,Spring,Royal Travel Egypt,1838.04
T09238,10,Male,Denmark,Hurghada,6,Autumn,White Desert Tours,1529.36
T09239,18,Male,USA,Aswan,3,Winter,Sharm Club,832.6
T09240,13,Male,UK,Alexandria,8,Spring,Mirage Travel Egypt,899.81
T09241,18,Male,Italy,Luxor,2,Summer,Superior Travel Egypt,452.49
T09242,16,Female,Spain,Sharm El Sheikh,10,Winter,Sun International,2844.24
T09243,8,Male,Germany,Luxor,8,Autumn,Travel Choice Egypt,1099.16
T09244,9,Male,Spain,Luxor,4,Summer,Insight Vacations Egypt,498.13
T09245,12,Female,Denmark,Hurghada,8,Spring,Wonder Travel Egypt,2463.66
T09246,11,Female,Canada,Aswan,4,Spring,Travel Masters Egypt,1185.64
T09247,11,Male,Canada,Hurghada,8,Autumn,Egypt Time Travel,1447.01
T09248,12,Male,UK,Aswan,8,Summer,Wonder Travel Egypt,1429.48
T09249,7,Male,Germany,Cairo,5,Winter,Orient Travel Egypt,469.08
T09250,5,Female,France,Alexandria,8,Summer,Jasmine Travel Egypt,1003.14
T09251,6,Male,Australia,Luxor,2,Spring,Majestic Travel Egypt,426.07
T09252,6,Female,France,Sharm El Sheikh,8,Summer,Dynasty Travel Egypt,2489.86
T09253,18,Male,Denmark,Alexandria,9,Winter,Royal Vacation Egypt,977.23
T09254,16,Female,Norway,Hurghada,7,Summer,Egypt Tours Portal,1317.75
T09255,16,Female,Italy,Alexandria,7,Summer,Diamond Travel Egypt,1200.51
T09256,16,Female,Norway,Hurghada,3,Winter,Zenith Travel Egypt,774.57
T09257,10,Male,UK,Sharm El Sheikh,7,Spring,Star Travel Egypt,1984.61
T09258,11,Male,Canada,Cairo,9,Winter,Wonder Travel Egypt,980.41
T09259,13,Male,Germany,Luxor,5,Summer,Elite Egypt Tours,1044.18
T09260,9,Female,Norway,Sharm El Sheikh,4,Summer,Magic Carpet Travel,672.63
T09261,14,Female,France,Aswan,2,Winter,Emo Tours Egypt,332.24
T09262,6,Male,Norway,Cairo,5,Autumn,Victory Travel Egypt,480.96
T09263,10,Male,Sweden,Aswan,9,Summer,Echo Egypt Travel,2491.7
T09264,17,Female,France,Sharm El Sheikh,7,Winter,Karnak Tours,1151.99
T09265,9,Female,Italy,Sharm El Sheikh,6,Winter,Travel Line Egypt,1909.85
T09266,8,Female,Netherlands,Cairo,5,Spring,Pyramids Land Tours,532.54
T09267,12,Male,USA,Aswan,10,Autumn,New Horizon Travel Egypt,1854.65
T09268,18,Male,Germany,Sharm El Sheikh,7,Autumn,Great Pyramid Travel,2302.28
T09269,9,Female,Spain,Cairo,9,Autumn,Scandia Tours Egypt,1540.99
T09270,5,Male,Germany,Sharm El Sheikh,10,Summer,MISR Travel,3323.65
T09271,14,Male,Italy,Sharm El Sheikh,3,Spring,Crystal Travel Egypt,1024.14
T09272,7,Male,France,Cairo,7,Summer,Grand Tours Egypt,1296.7
T09273,8,Male,Spain,Luxor,6,Winter,Imperial Egypt,1151.07
T09274,16,Male,Norway,Luxor,6,Spring,Legend Travel Egypt,1133.18
T09275,9,Female,Italy,Alexandria,6,Autumn,Key Egypt Travel,939.81
T09276,10,Male,UK,Hurghada,9,Autumn,Mirage Travel Egypt,2441.0
T09277,15,Female,France,Aswan,8,Summer,Red Sea Travel Egypt,1226.62
T09278,16,Male,UK,Luxor,2,Summer,Deluxe Tours Egypt,282.46
T09279,6,Male,Spain,Alexandria,3,Winter,Wings Tours Egypt,473.48
T09280,15,Male,Australia,Cairo,4,Autumn,Travel Services Egypt,329.1
T09281,14,Female,UK,Aswan,2,Summer,Elite Egypt Tours,528.64
T09282,14,Female,Spain,Aswan,5,Summer,Plan Egypt Tours,896.78
T09283,13,Male,Netherlands,Sharm El Sheikh,4,Summer,Red Sea Travel Egypt,1005.08
T09284,6,Male,France,Luxor,4,Spring,Sharm Club,765.0
T09285,16,Female,Sweden,Alexandria,3,Spring,Sharm Club,411.05
T09286,13,Male,France,Aswan,8,Summer,Express Travel Egypt,1858.79
T09287,18,Male,Canada,Hurghada,9,Autumn,Victory Travel Egypt,2823.75
T09288,16,Female,Spain,Luxor,10,Winter,Star Travel Egypt,1306.7
T09289,15,Male,France,Luxor,6,Spring,Professional Travel Egypt,610.07
T09290,18,Male,France,Cairo,10,Summer,Deluxe Tours Egypt,1457.84
T09291,15,Female,Sweden,Cairo,7,Summer,Great Pyramid Travel,605.39
T09292,9,Male,Netherlands,Hurghada,2,Summer,Best Egypt Tours,337.46
T09293,18,Male,UK,Hurghada,5,Autumn,Falcon Travel Egypt,986.94
T09294,11,Female,Denmark,Hurghada,5,Summer,Golden Egypt Tours,1182.5
T09295,11,Female,Canada,Hurghada,9,Autumn,Isis Travel,2233.12
T09296,10,Male,Norway,Alexandria,9,Autumn,Infinity Travel Egypt,1095.01
T09297,13,Male,Germany,Aswan,7,Summer,Emo Tours Egypt,1095.82
T09298,9,Male,Sweden,Aswan,4,Spring,Vision Travel Egypt,1057.55
T09299,10,Female,Germany,Cairo,4,Autumn,Modern Travel Egypt,726.17
T09300,13,Male,Netherlands,Aswan,4,Autumn,Travco Travel,919.21
T09301,12,Female,Sweden,Luxor,7,Summer,Vacation Travel Egypt,992.51
T09302,10,Female,Denmark,Cairo,7,Winter,Egypt Holiday Makers,1202.36
T09303,16,Female,France,Alexandria,3,Spring,Royal Vacation Egypt,386.79
T09304,10,Male,Spain,Sharm El Sheikh,6,Winter,Dynasty Travel Egypt,1926.32
T09305,12,Male,France,Luxor,2,Winter,Professional Travel Egypt,339.94
T09306,12,Male,Norway,Hurghada,3,Summer,Wonder Travel Egypt,488.63
T09307,9,Male,France,Sharm El Sheikh,7,Spring,Lotus Tours Egypt,2408.6
T09308,18,Female,Germany,Aswan,5,Spring,Emo Tours Egypt,638.22
T09309,14,Female,France,Hurghada,9,Summer,Journey Egypt,2176.39
T09310,8,Male,UK,Aswan,5,Spring,Nefertiti Travel,773.39
T09311,17,Female,Italy,Hurghada,10,Winter,White Desert Tours,1511.79
T09312,8,Male,France,Aswan,9,Spring,Golden Travel Egypt,2614.04
T09313,9,Male,Netherlands,Hurghada,7,Summer,Cosmos Travel Egypt,1261.33
T09314,11,Female,USA,Cairo,2,Winter,Key Egypt Travel,163.88
T09315,5,Female,Australia,Luxor,6,Summer,Travel House Egypt,1402.72
T09316,13,Male,USA,Sharm El Sheikh,2,Autumn,Infinity Travel Egypt,501.15
T09317,6,Male,Spain,Cairo,6,Summer,Pharaohs Tours,923.49
T09318,13,Male,Spain,Alexandria,4,Autumn,Scandia Tours Egypt,362.78
T09319,5,Male,UK,Alexandria,8,Spring,Wings Tours Egypt,1206.93
T09320,13,Male,Netherlands,Luxor,3,Spring,Smart Travel Egypt,602.85
T09321,9,Female,France,Aswan,5,Spring,Travel Choice Egypt,641.92
T09322,15,Male,Australia,Alexandria,10,Winter,Safari Travel Egypt,1729.19
T09323,12,Male,Norway,Cairo,2,Autumn,Paradise Travel Egypt,374.74
T09324,8,Male,Norway,Luxor,6,Spring,Falcon Travel Egypt,1057.99
T09325,9,Male,Sweden,Alexandria,5,Autumn,Universal Travel Egypt,497.67
T09326,13,Male,Canada,Hurghada,3,Summer,Echo Egypt Travel,420.27
T09327,17,Male,Netherlands,Aswan,8,Autumn,United Travel Egypt,1944.11
T09328,11,Female,Sweden,Luxor,2,Summer,Queen Egypt Tours,457.52
T09329,18,Male,Netherlands,Alexandria,9,Autumn,Lotus Travel Egypt,1012.86
T09330,17,Female,USA,Alexandria,10,Winter,Isis Travel,1630.29
T09331,15,Male,UK,Cairo,6,Summer,Nile Blue Tours,745.94
T09332,17,Male,Germany,Hurghada,2,Autumn,Karnak Tours,544.47
T09333,13,Female,UK,Luxor,6,Summer,Lady Egypt Tours,802.49
T09334,8,Male,Australia,Hurghada,2,Summer,On The Go Tours Egypt,612.91
T09335,8,Female,Canada,Hurghada,10,Autumn,Diamond Travel Egypt,3151.01
T09336,5,Male,Sweden,Hurghada,2,Summer,Regency Travel Egypt,294.63
T09337,15,Male,Netherlands,Cairo,10,Autumn,Prime Travel Egypt,1688.62
T09338,6,Female,Netherlands,Alexandria,2,Summer,Express Travel Egypt,203.46
T09339,16,Female,Canada,Luxor,7,Summer,Jasmine Travel Egypt,1664.48
T09340,9,Female,Australia,Alexandria,8,Spring,Superior Travel Egypt,981.14
T09341,6,Male,Norway,Cairo,4,Autumn,Nile Travel Egypt,609.96
T09342,17,Male,Sweden,Alexandria,7,Winter,Isis Travel,899.02
T09343,5,Male,Italy,Sharm El Sheikh,3,Winter,Sharm Club,980.53
T09344,14,Female,USA,Aswan,4,Summer,Egypt Direct Tours,985.92
T09345,7,Female,UK,Sharm El Sheikh,8,Spring,Paradise Travel Egypt,2113.52
T09346,17,Male,Italy,Alexandria,4,Summer,Globe Travel Egypt,363.21
T09347,16,Male,Sweden,Alexandria,8,Winter,Moon Travel Egypt,1286.18
T09348,14,Male,Canada,Hurghada,6,Summer,Continental Tours Egypt,1006.08
T09349,10,Female,Denmark,Sharm El Sheikh,2,Spring,On The Go Tours Egypt,506.46
T09350,13,Female,Sweden,Hurghada,4,Autumn,Imperial Egypt,740.57
T09351,9,Male,France,Luxor,10,Summer,Abercrombie & Kent Egypt,1989.36
T09352,8,Male,Canada,Alexandria,5,Summer,Orient Travel Egypt,460.86
T09353,15,Female,Germany,Alexandria,3,Winter,Imperial Egypt,357.27
T09354,18,Female,Spain,Alexandria,4,Summer,Platinum Travel Egypt,621.65
T09355,6,Female,Sweden,Alexandria,2,Summer,Echo Egypt Travel,202.72
T09356,16,Female,Italy,Cairo,8,Summer,Deluxe Tours Egypt,1010.91
T09357,7,Male,Australia,Luxor,9,Summer,Pioneer Travel Egypt,1762.19
T09358,13,Male,Italy,Hurghada,9,Autumn,Travel House Egypt,2245.82
T09359,15,Female,Denmark,Luxor,2,Summer,Deluxe Tours Egypt,480.54
T09360,14,Male,Norway,Luxor,10,Winter,Pharaohs Tours,1228.64
T09361,8,Male,Netherlands,Cairo,9,Summer,Galaxy Travel Egypt,919.0
T09362,10,Male,Italy,Hurghada,4,Winter,Safari Travel Egypt,945.14
T09363,6,Male,Italy,Sharm El Sheikh,10,Winter,Egypt Holiday Makers,2836.84
T09364,10,Female,Sweden,Aswan,5,Autumn,Memphis Tours,801.72
T09365,18,Female,Australia,Sharm El Sheikh,9,Winter,On The Go Tours Egypt,1941.03
T09366,10,Female,Australia,Hurghada,5,Spring,Jasmine Travel Egypt,1231.1
T09367,5,Female,Sweden,Alexandria,2,Summer,Smart Travel Egypt,249.91
T09368,14,Male,Denmark,Cairo,4,Autumn,Jasmine Travel Egypt,647.94
T09369,9,Female,France,Luxor,5,Spring,Nile Blue Tours,918.65
T09370,18,Female,Italy,Luxor,7,Autumn,Smart Travel Egypt,1062.62
T09371,5,Female,Sweden,Alexandria,2,Winter,Isis Travel,214.42
T09372,18,Female,Italy,Aswan,10,Summer,Silver Travel Egypt,1630.41
T09373,6,Female,Australia,Sharm El Sheikh,3,Spring,Premier Travel Egypt,799.83
T09374,9,Male,Denmark,Alexandria,4,Spring,Smart Travel Egypt,662.61
T09375,17,Male,Australia,Cairo,4,Spring,Platinum Travel Egypt,701.41
T09376,14,Male,UK,Cairo,9,Autumn,Vision Travel Egypt,1271.84
T09377,18,Male,Germany,Aswan,2,Spring,Moon Travel Egypt,321.69
T09378,18,Male,USA,Alexandria,10,Winter,Classic Tours Egypt,1454.33
T09379,17,Male,Italy,Cairo,2,Summer,King Tut Tours,160.81
T09380,7,Female,Italy,Sharm El Sheikh,10,Spring,Golden Egypt Tours,1952.63
T09381,8,Male,Sweden,Aswan,6,Autumn,Great Pyramid Travel,865.33
T09382,5,Male,Italy,Cairo,4,Summer,Imperial Egypt,337.33
T09383,17,Female,Netherlands,Luxor,8,Summer,Regency Travel Egypt,1076.48
T09384,7,Female,Spain,Cairo,3,Autumn,Best Egypt Tours,589.13
T09385,17,Female,Germany,Luxor,9,Winter,Emerald Travel Egypt,1846.08
T09386,18,Male,Italy,Sharm El Sheikh,7,Autumn,Great Pyramid Travel,2013.97
T09387,13,Male,Canada,Sharm El Sheikh,3,Summer,Insight Vacations Egypt,547.31
T09388,14,Male,USA,Alexandria,5,Summer,Wings Tours Egypt,563.46
T09389,14,Female,Spain,Alexandria,5,Autumn,King Tut Tours,825.11
T09390,18,Female,Italy,Aswan,6,Spring,Crystal Travel Egypt,898.62
T09391,12,Female,Italy,Aswan,4,Winter,Majestic Travel Egypt,1099.89
T09392,17,Male,Italy,Sharm El Sheikh,8,Summer,United Travel Egypt,1223.72
T09393,5,Male,Australia,Alexandria,3,Autumn,Imperial Egypt,319.0
T09394,9,Female,Canada,Aswan,8,Autumn,Crystal Travel Egypt,1615.95
T09395,10,Male,Denmark,Luxor,5,Spring,Globe Travel Egypt,1168.84
T09396,7,Female,Netherlands,Sharm El Sheikh,10,Summer,Legend Travel Egypt,3177.26
T09397,16,Female,Canada,Aswan,5,Summer,Lady Egypt Tours,709.95
T09398,11,Female,Denmark,Alexandria,4,Spring,Paradise Travel Egypt,697.88
T09399,10,Male,Sweden,Sharm El Sheikh,8,Winter,Nile Travel Egypt,2405.57
T09400,8,Female,Denmark,Alexandria,7,Winter,Wings Tours Egypt,811.08
T09401,9,Male,Canada,Hurghada,9,Autumn,Superior Travel Egypt,1642.45
T09402,16,Female,France,Sharm El Sheikh,8,Winter,United Travel Egypt,1901.42
T09403,6,Female,Italy,Sharm El Sheikh,8,Summer,Great Pyramid Travel,2304.33
T09404,15,Male,USA,Cairo,4,Spring,Future Travel Egypt,593.87
T09405,16,Female,Canada,Luxor,9,Summer,Classic Tours Egypt,910.7
T09406,13,Female,UK,Aswan,9,Spring,Blue Sky Travel Egypt,2355.57
T09407,13,Male,Germany,Alexandria,2,Winter,Sharm Club,208.46
T09408,6,Female,Norway,Sharm El Sheikh,8,Summer,Professional Travel Egypt,2275.41
T09409,18,Female,Canada,Hurghada,7,Summer,Legend Travel Egypt,1591.47
T09410,13,Female,France,Luxor,7,Spring,Vacation Travel Egypt,913.35
T09411,18,Male,Canada,Alexandria,5,Spring,Smart Travel Egypt,546.62
T09412,7,Female,France,Luxor,5,Spring,Express Travel Egypt,769.31
T09413,17,Male,France,Luxor,7,Autumn,Embrace Egypt,898.02
T09414,14,Female,Italy,Cairo,7,Summer,Heliopolis Travel,818.55
T09415,14,Male,Italy,Hurghada,9,Spring,Global Travel Egypt,2005.13
T09416,16,Female,Canada,Alexandria,3,Summer,Scandia Tours Egypt,311.1
T09417,13,Female,France,Luxor,2,Summer,Osoris Travel,296.41
T09418,11,Male,Norway,Hurghada,8,Autumn,Diamond Travel Egypt,2049.46
T09419,13,Male,Australia,Luxor,9,Spring,Isis Travel,1119.62
T09420,13,Female,Spain,Hurghada,6,Autumn,Travel World Egypt,1176.21
T09421,9,Female,Canada,Sharm El Sheikh,3,Winter,Travel House Egypt,940.66
T09422,12,Male,Denmark,Sharm El Sheikh,6,Spring,World Travel Egypt,1864.29
T09423,6,Female,France,Alexandria,3,Spring,Galaxy Travel Egypt,427.04
T09424,17,Female,Australia,Alexandria,5,Spring,Lotus Travel Egypt,710.93
T09425,14,Female,Canada,Cairo,10,Autumn,Orient Travel Egypt,1089.64
T09426,18,Male,Netherlands,Cairo,10,Summer,King Tut Tours,1819.68
T09427,16,Female,Canada,Luxor,2,Winter,White Desert Tours,204.91
T09428,15,Male,Denmark,Aswan,7,Spring,MISR Travel,1930.35
T09429,7,Male,Sweden,Cairo,6,Autumn,Travel Line Egypt,734.28
